Data_Abertura;Hora_Abertura;Tipo;Motivo;Detalhe_Motivo;Status;Agrupamento;Nome;Porte;Grupo_Economico;UF;Municipio;Sigla
29/10/2023;19:56;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;AP;AP - INTERIOR;SCM
13/02/2023;09:56;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;OI S.A.;Grande;Oi;PR;PONTA GROSSA;SCM
02/08/2023;11:40;Reclamação;-;Cancelamento não realizado;Pendente;SCM;SERCOMTEL S.A. - TELECOMUNICAÇÕES;Pequeno;Sercomtel;MA;IMPERATRIZ;SCM
31/08/2023;20:37;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;BA;VITÓRIA DA CONQUISTA;SCM
03/07/2022;20:14;Reclamação;Cobrança;Cobrança indevida;Em análise;SCM;CLARO S.A.;Grande;Claro;PE;PETROLINA;SCM
08/07/2022;19:24;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;AM;PARINTINS;SCM
25/11/2023;17:12;Reclamação;Velocidade;Velocidade abaixo do contratado;Pendente;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;AL;AL - INTERIOR;SCM
07/05/2022;20:46;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MT;SINOP;SCM
22/11/2022;19:38;Reclamação;Falha;Falha/Interrupção do serviço;Em análise;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;CE;SOBRAL;SCM
10/05/2022;11:33;Reclamação;Falha;NÃO INFORMADO;Respondida;SCM;OI S.A.;Grande;Oi;RJ;NITERÓI;SCM
12/04/2022;20:43;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;OI S.A.;Grande;Oi;MG;BELO HORIZONTE;SCM
06/01/2023;19:23;Reclamação; ;Cobrança indevida;Pendente;SCM;TIM S.A.;Grande;TIM;BA;FEIRA DE SANTANA;SCM
11/06/2023;11:10;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;TIM S.A.;Grande;TIM;RJ;DUQUE DE CAXIAS;SCM
09/04/2022;18:31;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;OI S.A.;Grande;Oi;MG;CONTAGEM;SCM
31/10/2022;21:33;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;PE;PETROLINA;SCM
11/06/2022;18:55;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM S.A.;Grande;TIM;PR;PONTA GROSSA;SCM
13/03/2023;11:28;Reclamação;Instalação;Prazo de instalação excedido;Respondida;SCM;CLARO S.A.;Grande;Claro;MS;DOURADOS;SCM
18/05/2022;15:07;Reclamação;Instalação;Prazo de instalação excedido;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;CE;JUAZEIRO DO NORTE;SCM
11/01/2023;21:00;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;OI S.A.;Grande;N/A;SP;SANTOS;SCM
19/07/2023;11:12;Reclamação;Cobrança;Cobrança indevida;Pendente;SCM;CLARO S.A.;Grande;Claro;PA;BELÉM;SCM
13/02/2022;19:09;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;OI S.A.;Grande;Oi;PI;PI - INTERIOR;SCM
10/09/2022;17:58;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;CLARO S.A.;Grande;Claro;SP;SÃO PAULO;SCM
05/11/2023;12:55;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;SE;SE - INTERIOR;SCM
28/04/2022;12:13;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;SP;GUARULHOS;SCM
08/12/2022;14:48;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;MG;BELO HORIZONTE;SCM
02/12/2023;17:28;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;OI S.A.;Grande;-;SP;GUARULHOS;SCM
29/10/2022;19:17;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;CLARO S.A.;Grande;Claro;PR;MARINGÁ;SCM
07/09/2022;09:37;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;GO;ANÁPOLIS;SCM
30/05/2023;09:29;Reclamação;Velocidade;Velocidade abaixo do contratado;Em análise;SCM;EMBRATEL S.A.;Grande;Claro;RN;RN - INTERIOR;SCM
04/08/2023;08:07;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SANTOS;SCM
10/03/2022;20:22;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;RN;RN - INTERIOR;SCM
26/07/2023;22:09;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RO;RO - INTERIOR;SCM
30/01/2022;22:02;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;OI S.A.;Grande;Oi;RJ;DUQUE DE CAXIAS;SCM
29/07/2022;12:53;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;OI S.A.;Grande;Oi;RS;CANOAS;SCM
28/09/2022;18:13;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RJ;DUQUE DE CAXIAS;SCM
30/05/2022;10:02;Reclamação;Cobrança;N/A;Respondida;SCM;-;Grande;Vivo;SP;SOROCABA;SCM
08/10/2022;11:42;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;Embratel S.A.;Grande;Claro;PB;PB - INTERIOR;SCM
04/08/2022;20:32;Reclamação;Instalação;Prazo de instalação excedido;Respondida;SCM;OI S.A.;Grande;Oi;MT;SINOP;SCM
28/01/2023;09:54;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;SP;SOROCABA;SCM
16/07/2023;20:30;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;CLARO S/A;Grande;Claro;RS;PELOTAS;SCM
18/05/2022;14:01;Reclamação;Cobrança;Cobrança indevida;Pendente;SCM;CLARO S.A.;Grande;Claro;MS;CAMPO GRANDE;SCM
14/01/2023;13:16;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PB;PB - INTERIOR;SCM
05/12/2022;18:52;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;RJ;NITERÓI;SCM
10/01/2023;13:35;Reclamação;Falha;Falha/Interrupção do serviço;Em análise;SCM;TIM S.A.;Grande;TIM;BA;FEIRA DE SANTANA;SCM
25/08/2023;22:58;Reclamação;Instalação;Prazo de instalação excedido;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;CAMPINAS;SCM
01/07/2023;09:43;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;Claro S.A.;Grande;Claro;SP;CAMPINAS;SCM
15/01/2022;20:49;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SANTOS;SCM
02/01/2023;14:38;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;PE;RECIFE;SCM
23/04/2023;15:03;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM S.A.;Grande;TIM;RS;CANOAS;SCM
02/08/2023;22:05;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;BA;SALVADOR;SCM
03/03/2022;15:54;Reclamação;Velocidade;Velocidade abaixo do contratado;Em análise;SCM;CLARO S.A.;Grande;Claro;RJ;NOVA IGUAÇU;SCM
15/02/2023;20:11;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;Claro S.A.;Grande;Claro;BA;SALVADOR;SCM
02/01/2023;20:18;Reclamação;Atendimento;Atendimento inadequado;Em análise;SCM;Claro S.A.;Grande;Claro;SP;SANTOS;SCM
01/09/2022;11:58;Reclamação;NÃO INFORMADO;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PR;MARINGÁ;SCM
09/05/2023;12:41;Reclamação;Velocidade; ;Respondida;SCM;CLARO S.A.;Grande;Claro;MG;UBERLÂNDIA;SCM
10/09/2023;18:08;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PR;PONTA GROSSA;SCM
08/10/2023;19:07;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PB;PB - INTERIOR;SCM
06/11/2022;07:19;Reclamação;Cobrança;Cobrança indevida;Em análise;SCM;TIM S.A.;Grande;TIM;SC;SC - INTERIOR;SCM
12/12/2023;17:46;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;OI S.A.;Grande;Oi;RS;CANOAS;SCM
12/06/2023;12:04;Reclamação;Contrato;Cancelamento não realizado;Pendente;SCM;TIM S.A.;Grande;TIM;GO;ANÁPOLIS;SCM
16/09/2022;13:32;Reclamação;Outros;Outros;Respondida;SCM;Claro S.A.;Grande;Claro;AL;AL - INTERIOR;SCM
17/03/2023;07:54;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;GO;ANÁPOLIS;SCM
21/09/2022;10:10;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;N/A;Grande;Claro;GO;APARECIDA DE GOIÂNIA;SCM
20/03/2023;15:26;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;MA;IMPERATRIZ;SCM
16/10/2023;11:25;Reclamação;Falha;Falha/Interrupção do serviço;Pendente;SCM;CLARO S.A.;Grande;Claro;PB;PB - INTERIOR;SCM
21/07/2023;08:53;Reclamação;Outros;Outros;Respondida;SCM;CLARO S.A.;Grande;Claro;CE;SOBRAL;SCM
09/02/2022;20:34;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S/A;Grande;Claro;SP;GUARULHOS;SCM
20/06/2023;16:38;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;GO;GOIÂNIA;SCM
19/08/2023;14:22;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S/A;Grande;Claro;GO;APARECIDA DE GOIÂNIA;SCM
07/12/2022;18:01;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;SERCOMTEL S.A. - TELECOMUNICAÇÕES;Pequeno;Sercomtel;SP;SÃO PAULO;SCM
26/05/2022;11:15;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;SP;SÃO PAULO;SCM
19/08/2023;16:54;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;OI S.A.;Grande;Oi;PA;BELÉM;SCM
25/11/2022;20:30;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;CE;SOBRAL;SCM
03/05/2022;11:47;Reclamação;Instalação;Prazo de instalação excedido;Pendente;SCM;CLARO S.A.;Grande;Claro;PE;OLINDA;SCM
23/05/2023;10:36;Reclamação;Atendimento;Atendimento inadequado;Pendente;SCM;OI S.A.;NÃO INFORMADO;Oi;PA;SANTARÉM;SCM
21/08/2022;13:07;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;RJ;NITERÓI;SCM
30/07/2022;21:44;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S.A.;Grande;Claro;RJ;NITERÓI;SCM
28/10/2022;19:07;Reclamação;Velocidade;Velocidade abaixo do contratado;Pendente;SCM;TIM S.A.;Grande;TIM;PR;CURITIBA;SCM
27/11/2022;13:46;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S/A;Grande;Claro;RS;CAXIAS DO SUL;SCM
25/09/2022;09:12;Reclamação;Falha;Falha/Interrupção do serviço;Em análise;SCM;CLARO S.A.;Grande;Claro;SP;GUARULHOS;SCM
06/02/2022;09:49;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;TIM S.A.;Grande;TIM;SP;GUARULHOS;SCM
13/09/2023;19:48;Reclamação;Instalação;Prazo de instalação excedido;Respondida;SCM;OI S.A.;Grande;Oi;BA;VITÓRIA DA CONQUISTA;SCM
05/01/2023;13:17;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;MT;CUIABÁ;SCM
05/01/2023;18:44;Reclamação;Falha;Falha/Interrupção do serviço;Pendente;SCM;EMBRATEL S.A.;Grande;Claro;MG;CONTAGEM;SCM
21/08/2023;22:30;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SÃO PAULO;SCM
11/02/2022;13:17;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;RJ;NITERÓI;SCM
13/10/2022;11:05;Reclamação;Falha;Falha/Interrupção do serviço;Em análise;SCM;EMBRATEL S.A.;Grande;Claro;ES;VITÓRIA;SCM
10/10/2022;08:40;Reclamação;Outros;Outros;Em análise;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;PE;CARUARU;SCM
04/06/2022;13:43;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;BA;FEIRA DE SANTANA;SCM
13/09/2022;22:36;Reclamação;Falha;-;Respondida;SCM;TIM S.A.;Grande;TIM;PR;LONDRINA;SCM
22/06/2023;22:59;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;SP;SOROCABA;SCM
28/10/2023;12:09;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;OI S.A.;Grande;Oi;CE;JUAZEIRO DO NORTE;SCM
06/02/2022;08:33;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM S.A.;Grande;TIM;AM;MANAUS;SCM
24/04/2023;17:34;Reclamação;Falha;Falha/Interrupção do serviço;Pendente;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PE;OLINDA;SCM
22/02/2023;10:01;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande; ;SP;GUARULHOS;SCM
14/08/2023;07:18;Reclamação;-;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;BA;VITÓRIA DA CONQUISTA;SCM
17/10/2022;22:43;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PR;LONDRINA;SCM
09/10/2023;13:20;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;DF;TAGUATINGA;SCM
23/06/2023;22:01;Reclamação;Cobrança;Cobrança indevida;Pendente;SCM;OI S.A.;Grande;Oi;BA;SALVADOR;SCM
13/09/2022;10:22;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;OI S.A.;Grande;Oi;SC;SC - INTERIOR;SCM
12/10/2022;14:12;Reclamação;Atendimento;Atendimento inadequado;Pendente;SCM;CLARO S.A.;Grande;Claro;MG;CONTAGEM;SCM
05/05/2022;15:22;Reclamação;Contrato;Cancelamento não realizado;Em análise;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PE;RECIFE;SCM
16/08/2022;21:15;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;OI S.A.;Grande;Oi;RJ;DUQUE DE CAXIAS;SCM
24/05/2022;11:43;Reclamação;Cobrança;Cobrança indevida;Pendente;SCM;CLARO S.A.;Grande;Claro;SE;SE - INTERIOR;SCM
04/05/2023;19:17;Reclamação;Velocidade;Velocidade abaixo do contratado;Pendente;SCM;Net Serviços De Comunicação S.A.;Grande;Claro;PE;OLINDA;SCM
18/11/2022;13:32;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MA;IMPERATRIZ;SCM
14/11/2023;19:24;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM S.A.;Grande;TIM;DF;BRASÍLIA;SCM
27/05/2022;13:27;Reclamação;Instalação;Prazo de instalação excedido;Respondida;SCM;TIM S.A.;Grande;TIM;RS;CAXIAS DO SUL;SCM
12/05/2023;10:01;Reclamação;Cobrança;Cobrança indevida;Em análise;SCM;TIM S.A.;Grande;TIM;SE;SE - INTERIOR;SCM
04/10/2022;17:00;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MG;UBERLÂNDIA;SCM
28/08/2022;08:30;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S.A.;Grande;Claro;PR;CURITIBA;SCM
08/10/2022;22:24;Reclamação;Velocidade;Velocidade abaixo do contratado;Pendente;SCM;SERCOMTEL S.A. - TELECOMUNICAÇÕES;Pequeno;Sercomtel;AL;AL - INTERIOR;SCM
03/02/2023;16:55;Reclamação;Falha;Falha/Interrupção do serviço;Pendente;SCM;TIM S.A.;Grande;TIM;RS;PORTO ALEGRE;SCM
25/09/2022;07:28;Reclamação;NÃO INFORMADO;Cobrança indevida;Em análise;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PA;MARABÁ;SCM
12/02/2023;10:20;Reclamação;Cobrança;Cobrança indevida;Em análise;SCM;CLARO S.A.;Grande;Claro;SP;SANTOS;SCM
23/08/2023;16:45;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM S.A.;Grande;TIM;MG;CONTAGEM;SCM
13/09/2022;09:58;Reclamação;Instalação;Prazo de instalação excedido;Respondida;SCM;TIM S.A.;Grande;TIM;SP;SOROCABA;SCM
22/04/2022;10:32;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;MA;IMPERATRIZ;SCM
22/09/2023;20:18;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S/A;Grande;Claro;MG;UBERLÂNDIA;SCM
09/07/2023;16:45;Reclamação;Cobrança;Cobrança indevida;Pendente;SCM;OI S.A.;Grande;Oi;RS;PORTO ALEGRE;SCM
20/07/2023;14:43;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PE;OLINDA;SCM
18/03/2022;13:27;Reclamação;Contrato;Cancelamento não realizado;Em análise;SCM;OI S.A.;Grande;Oi;RJ;NITERÓI;SCM
10/03/2023;12:15;Reclamação;N/A;Velocidade abaixo do contratado;Respondida;SCM;TIM S.A.;Grande;TIM;PB;PB - INTERIOR;SCM
31/05/2022;11:11;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;BA;VITÓRIA DA CONQUISTA;SCM
15/03/2022;14:49;Reclamação;Velocidade;Velocidade abaixo do contratado;Pendente;SCM;TIM S.A.;Grande;TIM;CE;JUAZEIRO DO NORTE;SCM
13/07/2022;20:51;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;NÃO INFORMADO;Vivo;SP;SANTOS;SCM
30/09/2023;09:06;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;MT;VÁRZEA GRANDE;SCM
04/07/2023;10:59;Reclamação;Atendimento;Atendimento inadequado;Pendente;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;MG;CONTAGEM;SCM
10/03/2022;12:00;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;PE;CARUARU;SCM
28/02/2023;09:13;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;CLARO S.A.;Grande;Claro;SP;SANTOS;SCM
12/06/2022;19:08;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;Claro S.A.;Grande;Claro;PR;PONTA GROSSA;SCM
02/02/2023;08:16;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;CAMPINAS;SCM
20/07/2023;09:52;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S.A.;Grande;N/A;MA;IMPERATRIZ;SCM
11/11/2023;12:53;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;SP;CAMPINAS;SCM
19/03/2023;12:33;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S.A.;Grande;Claro;MG;CONTAGEM;SCM
04/12/2023;19:50;Reclamação;-;Atendimento inadequado;Pendente;SCM;TELEFONICA BRASIL S.A.;Grande;-;SE;SE - INTERIOR;SCM
01/01/2022;10:45;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TIM S.A.;Grande;TIM;SP;GUARULHOS;SCM
15/11/2023;10:29;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;RS;CAXIAS DO SUL;SCM
02/01/2023;21:30;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM; ;Grande;TIM;PR;MARINGÁ;SCM
14/08/2022;11:17;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;CLARO S.A.;Grande;Claro;RJ;NITERÓI;SCM
06/11/2023;22:32;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;NÃO INFORMADO;PA;ANANINDEUA;SCM
20/12/2022;21:31;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;RJ;NOVA IGUAÇU;SCM
16/07/2023;10:17;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S.A.;Grande;Claro;SP;GUARULHOS;SCM
18/02/2022;15:14;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S.A.;Grande;Claro;RJ;NOVA IGUAÇU;SCM
29/11/2023;10:35;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;SERCOMTEL S.A. - TELECOMUNICAÇÕES;Pequeno;Sercomtel;MG;CONTAGEM;SCM
01/08/2023;08:22;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM S.A.;Grande;TIM;TO;TO - INTERIOR;SCM
19/12/2023;19:13;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;TIM S.A.;Grande;TIM;RS;CAXIAS DO SUL;SCM
07/12/2022;21:48;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM S.A.;Grande;TIM;PR;LONDRINA;SCM
21/04/2022;12:53;Reclamação;Instalação;Prazo de instalação excedido;Pendente;SCM;CLARO S/A;Grande;Claro;PE;CARUARU;SCM
06/06/2023;19:21;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;OI S.A.;Grande;Oi;MG;BELO HORIZONTE;SCM
21/06/2023;17:43;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RS;CANOAS;SCM
14/10/2023;20:33;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;TIM S.A.;Grande;TIM;MS;DOURADOS;SCM
01/07/2022;22:32;Reclamação;Atendimento;Atendimento inadequado;Pendente;SCM;TIM S.A.;Grande;TIM;GO;ANÁPOLIS;SCM
31/07/2023;09:29;Reclamação;Falha;Falha/Interrupção do serviço;Pendente;SCM;EMBRATEL S.A.;Grande;Claro;PA;MARABÁ;SCM
03/12/2022;10:50;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;TO;TO - INTERIOR;SCM
04/01/2022;15:00;Reclamação;Contrato;Cancelamento não realizado;Em análise;SCM; ;Grande;Vivo;PE;RECIFE;SCM
08/03/2022;13:29;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S.A.;Grande;Claro;RS;CAXIAS DO SUL;SCM
25/01/2022;21:29;Reclamação;Contrato;Cancelamento não realizado;Pendente;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RJ;NOVA IGUAÇU;SCM
16/10/2023;11:03;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TIM S.A.;Grande;TIM;PR;LONDRINA;SCM
27/02/2023;10:25;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RS;CANOAS;SCM
27/04/2022;11:58;Reclamação;Falha;Falha/Interrupção do serviço;Em análise;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PA;SANTARÉM;SCM
09/07/2022;14:41;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SOROCABA;SCM
09/08/2022;09:36;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM S.A.;Grande;TIM;SP;SANTOS;SCM
25/12/2022;13:15;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM S.A.;Grande;TIM;RJ;NOVA IGUAÇU;SCM
13/11/2023;22:34;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM S.A.;N/A;TIM;SP;CAMPINAS;SCM
25/07/2023;10:03;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;TO;TO - INTERIOR;SCM
17/02/2022;09:34;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;PA;BELÉM;SCM
29/04/2022;17:02;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;CE;FORTALEZA;SCM
10/05/2022;10:40;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RJ;NITERÓI;SCM
18/01/2023;19:37;Reclamação;Contrato;Cancelamento não realizado;Em análise;SCM;OI S.A.;Grande;Oi;MA;TIMON;SCM
03/09/2022;15:35;Reclamação;Falha;Falha/Interrupção do serviço;Pendente;SCM;TIM S.A.;Grande;TIM;ES;VITÓRIA;SCM
20/12/2023;08:30;Reclamação; ;Cobrança indevida;Respondida;SCM;OI S.A.;Grande;Oi;CE;FORTALEZA;SCM
26/06/2023;20:19;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;CLARO S.A.;Grande;Claro;ES;VITÓRIA;SCM
20/05/2022;20:55;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;AL;AL - INTERIOR;SCM
01/12/2023;10:43;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SÃO PAULO;SCM
