Data_Abertura;Hora_Abertura;Tipo;Motivo;Detalhe_Motivo;Status;Agrupamento;Nome;Porte;Grupo_Economico;UF;Municipio;Sigla
17/09/2023;18:42;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Pendente;SMP;CLARO S.A.;Grande;Claro;SP;SANTOS;SMP
14/10/2022;22:02;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;TIM S.A.;Grande;TIM;MA;SÃO LUÍS;SMP
10/07/2022;09:23;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;RS;CANOAS;SMP
09/08/2023;17:34;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;OI S.A.;Grande;Oi;RJ;NITERÓI;SMP
13/01/2022;10:00;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;OI S.A.;Grande;Oi;BA;SALVADOR;SMP
20/01/2022;18:35;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;SERCOMTEL S.A. - TELECOMUNICAÇÕES;Pequeno;Sercomtel;SP;SÃO PAULO;SMP
21/05/2022;11:32;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Pendente;SMP;CLARO S.A.;Grande;Claro;SP;GUARULHOS;SMP
11/04/2023;12:16;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S.A.;Grande;Claro;AL;AL - INTERIOR;SMP
29/12/2022;07:05;Reclamação;Outros;Outros;Respondida;SMP;TIM S.A.;Grande;TIM;PR;CURITIBA;SMP
15/02/2022;16:46;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Em análise;SMP;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;GO;ANÁPOLIS;SMP
16/10/2022;12:48;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Pendente;SMP;CLARO S/A;Grande;Claro;MT;CUIABÁ;SMP
26/06/2022;16:41;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S.A.;Grande;Claro;MT;SINOP;SMP
17/06/2022;16:37;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;PE;PETROLINA;SMP
11/09/2023;09:45;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;EMBRATEL S.A.;Grande;Claro;RS;CANOAS;SMP
14/06/2023;09:43;Reclamação;Outros;Outros;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SANTOS;SMP
20/11/2022;19:37;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;CLARO S.A.;Grande;Claro;SP;GUARULHOS;SMP
10/04/2023;11:49;Reclamação;Internet;N/A;Respondida;SMP;TIM S.A.;Grande;TIM;CE;SOBRAL;SMP
15/01/2023;11:31;Reclamação;Internet; ;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;PI;PI - INTERIOR;SMP
09/10/2023;08:44;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TIM S.A.;Grande;TIM;PB;PB - INTERIOR;SMP
22/03/2022;12:24;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S.A.;Grande;Claro;CE;JUAZEIRO DO NORTE;SMP
27/06/2023;07:29;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Pendente;SMP;CLARO S.A.;Grande;Claro;MS;TRÊS LAGOAS;SMP
27/12/2023;14:55;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;PR;PONTA GROSSA;SMP
23/11/2023;16:57;Reclamação;Atendimento;Atendimento ao cliente;Pendente;SMP;CLARO S.A.;Grande;Claro;RS;PELOTAS;SMP
13/11/2023;20:41;Reclamação;Internet;Velocidade de internet móvel abaixo;Pendente;SMP;TIM S.A.;Grande;TIM;RS;CANOAS;SMP
07/07/2023;16:43;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TELEFONICA BRASIL S.A.;N/A;Vivo;SP;SÃO PAULO;SMP
20/02/2022;19:26;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;OI S.A.;Grande;Oi;SP;SOROCABA;SMP
31/05/2022;20:50;Reclamação;Internet;Velocidade de internet móvel abaixo;Pendente;SMP;CLARO S/A;Grande;Claro;PI;PI - INTERIOR;SMP
15/03/2022;15:20;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Pendente;SMP;CLARO S.A.;Grande;Claro;TO;TO - INTERIOR;SMP
05/05/2022;12:02;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Pendente;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;RJ;DUQUE DE CAXIAS;SMP
08/02/2022;11:42;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Em análise;SMP;CLARO S/A;Grande;Claro;PA;BELÉM;SMP
05/03/2022;11:54;Reclamação;Outros;Outros;Em análise;SMP;CLARO S.A.;Grande;Claro;MG;UBERLÂNDIA;SMP
06/04/2023;15:32;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;EMBRATEL S.A.;Grande;Claro;RN;RN - INTERIOR;SMP
07/03/2023;14:59;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;AM;ITACOATIARA;SMP
21/07/2023;08:06;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Em análise;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;RR;RR - INTERIOR;SMP
28/08/2023;13:17;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Em análise;SMP;OI S.A.;Grande;Oi;PA;MARABÁ;SMP
28/09/2023;09:37;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;EMBRATEL S.A.;Grande;Claro;PA;SANTARÉM;SMP
09/01/2022;10:30;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;AM;MANAUS;SMP
18/02/2023;19:12;Reclamação;Outros;Outros;Em análise;SMP;TELEFONICA BRASIL S.A.;Grande;-;PR;LONDRINA;SMP
26/06/2023;15:03;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;MG;UBERLÂNDIA;SMP
11/10/2023;22:04;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;BA;FEIRA DE SANTANA;SMP
09/10/2023;21:09;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;CLARO S.A.;Grande;Claro;TO;TO - INTERIOR;SMP
24/08/2023;17:46;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Pendente;SMP;TELEFONICA BRASIL S.A.; ;Vivo;PA;ANANINDEUA;SMP
07/08/2023;13:17;Reclamação;Atendimento;Atendimento ao cliente;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;CE;SOBRAL;SMP
03/08/2022;16:17;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;BA;FEIRA DE SANTANA;SMP
01/12/2023;07:35;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;CLARO S.A.;Grande;Claro;RS;CANOAS;SMP
17/10/2023;10:57;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;OI S.A.;Grande;Oi;SP;CAMPINAS;SMP
27/11/2022;09:25;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;-;Grande;Vivo;MT;VÁRZEA GRANDE;SMP
05/06/2023;17:15;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;EMBRATEL S.A.;Grande;Claro;RS;CANOAS;SMP
28/12/2022;21:22;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;CLARO S.A.;Grande;Claro;SP;SÃO PAULO;SMP
21/10/2023;16:02;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;CLARO S.A.;Grande;Claro;PE;PETROLINA;SMP
20/11/2023;17:01;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;PR;MARINGÁ;SMP
23/08/2023;14:13;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S.A.;Grande;Claro;MG;BELO HORIZONTE;SMP
16/06/2022;19:39;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S/A;Grande;Claro;SP;SOROCABA;SMP
11/10/2022;18:29;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Em análise;SMP;CLARO S.A.;Grande;Claro;MA;SÃO LUÍS;SMP
18/02/2023;21:53;Reclamação;Atendimento;Atendimento ao cliente;Respondida;SMP;TIM S.A.;NÃO INFORMADO;TIM;RJ;NITERÓI;SMP
22/06/2023;12:19;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;RJ;DUQUE DE CAXIAS;SMP
30/11/2022;14:25;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;OI S.A.;Grande;Oi;SC;SC - INTERIOR;SMP
20/06/2022;16:48;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;GO;GOIÂNIA;SMP
12/03/2022;11:30;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;CLARO S/A;Grande;Claro;SP;SOROCABA;SMP
30/10/2022;22:49;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Pendente;SMP;TIM S.A.;Grande;TIM;PE;PETROLINA;SMP
21/10/2022;20:52;Reclamação;Atendimento;Atendimento ao cliente;Respondida;SMP;Claro S.A.;Grande;Claro;RJ;NOVA IGUAÇU;SMP
07/11/2022;20:48;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S/A;Grande;Claro;PE;OLINDA;SMP
02/10/2023;17:12;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TIM S.A.;Grande;TIM;BA;SALVADOR;SMP
13/12/2022;13:03;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;SP;SÃO PAULO;SMP
05/09/2023;22:01;Reclamação;Outros;Outros;Respondida;SMP;OI S.A.;Grande;Oi;RJ;RIO DE JANEIRO;SMP
04/01/2023;22:15;Reclamação;Internet;Velocidade de internet móvel abaixo;Pendente;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;GUARULHOS;SMP
30/01/2023;21:39;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;TIM S.A.;Grande;TIM;SP;CAMPINAS;SMP
17/07/2023;16:26;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;OI S.A.;Grande;Oi;MG;BELO HORIZONTE;SMP
27/10/2022;18:30;Reclamação;Cobrança;-;Respondida;SMP;CLARO S.A.;Grande;Claro;SP;GUARULHOS;SMP
06/08/2022;12:22;Reclamação;Atendimento;Atendimento ao cliente;Respondida;SMP;TIM S.A.;Grande;TIM;SP;GUARULHOS;SMP
25/02/2022;08:58;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;Tim S.A.;Grande;TIM;PB;PB - INTERIOR;SMP
31/07/2022;22:50;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Pendente;SMP;TIM S.A.;Grande;TIM;SP;CAMPINAS;SMP
29/06/2023;22:29;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;MA;SÃO LUÍS;SMP
25/11/2022;15:59;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;CLARO S.A.;Grande;Claro;PR;LONDRINA;SMP
22/07/2022;12:46;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S.A.;Grande;Claro;RS;PELOTAS;SMP
31/10/2022;18:19;Reclamação;Outros;Outros;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SÃO PAULO;SMP
15/03/2023;22:45;Reclamação;Atendimento;Atendimento ao cliente;Respondida;SMP;TIM S.A.; ;TIM;PR;PONTA GROSSA;SMP
11/01/2022;22:15;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;CLARO S.A.;Grande;Claro;SC;SC - INTERIOR;SMP
01/02/2022;15:35;Reclamação;Outros;Outros;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;DF;TAGUATINGA;SMP
30/06/2022;15:59;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;CLARO S.A.;Grande;Claro;RJ;NOVA IGUAÇU;SMP
23/05/2022;19:18;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TIM S.A.;Grande;TIM;RS;CANOAS;SMP
03/01/2022;21:57;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;CLARO S/A;Grande;Claro;SP;SANTOS;SMP
31/05/2023;15:13;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Em análise;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SOROCABA;SMP
02/01/2023;17:56;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TIM S.A.;Grande;TIM;PR;MARINGÁ;SMP
08/01/2022;17:54;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;-;Grande;Vivo;PR;PONTA GROSSA;SMP
02/04/2022;13:21;Reclamação;Internet;Velocidade de internet móvel abaixo;Em análise;SMP;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;SC;SC - INTERIOR;SMP
07/09/2022;20:09;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;MG;JUIZ DE FORA;SMP
24/05/2023;19:26;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;TIM S.A.; ;TIM;PR;CURITIBA;SMP
07/11/2023;21:07;Reclamação;Atendimento;Atendimento ao cliente;Respondida;SMP;TIM S.A.;Grande;TIM;SP;SÃO PAULO;SMP
01/11/2023;09:22;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S.A.;Grande;Claro;AL;AL - INTERIOR;SMP
18/01/2023;10:03;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;MS;DOURADOS;SMP
25/08/2023;18:28;Reclamação;Atendimento; ;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;CAMPINAS;SMP
02/04/2023;08:33;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;OI S.A.;Grande;Oi;AM;MANAUS;SMP
31/12/2023;09:26;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;CLARO S.A.;Grande;Claro;MG;JUIZ DE FORA;SMP
07/11/2022;12:55;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SÃO PAULO;SMP
23/06/2022;18:39;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S.A.;Grande;Claro;ES;CARIACICA;SMP
07/11/2022;09:52;Reclamação;Atendimento;Atendimento ao cliente;Pendente;SMP;Tim S.A.;Grande;TIM;RJ;NITERÓI;SMP
08/11/2022;11:06;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;OI S.A.;Grande;Oi;CE;SOBRAL;SMP
30/09/2023;16:47;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TIM S.A.;Grande;TIM;SP;CAMPINAS;SMP
11/05/2023;13:03;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;TIM S.A.;Grande;TIM;BA;VITÓRIA DA CONQUISTA;SMP
03/11/2023;07:33;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Pendente;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;PR;LONDRINA;SMP
16/03/2022;15:49;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;TIM S.A.;Grande;TIM;BA;SALVADOR;SMP
11/10/2023;12:35;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;CAMPINAS;SMP
18/11/2023;22:48;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TIM S.A.;Grande;TIM;BA;VITÓRIA DA CONQUISTA;SMP
05/01/2023;22:05;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Em análise;SMP;TIM S.A.;Grande;TIM;SP;CAMPINAS;SMP
06/01/2023;10:54;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;OI S.A.;Grande;Oi;SP;GUARULHOS;SMP
05/05/2022;09:17;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Em análise;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;RJ;NITERÓI;SMP
21/04/2023;21:34;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;RS;PELOTAS;SMP
21/05/2022;15:02;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;CLARO S/A;Grande;Claro;MA;TIMON;SMP
22/02/2023;20:41;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Em análise;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;MG;BELO HORIZONTE;SMP
17/12/2023;14:59;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SOROCABA;SMP
15/04/2023;12:43;Reclamação;Atendimento;Atendimento ao cliente;Respondida;SMP;TIM S.A.;Grande;TIM;SP;SOROCABA;SMP
30/12/2023;19:28;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S.A.;Grande;Claro;MT;CUIABÁ;SMP
07/03/2022;16:43;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;RJ;DUQUE DE CAXIAS;SMP
26/05/2023;08:17;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S.A.;Grande;Claro;TO;TO - INTERIOR;SMP
10/12/2022;22:55;Reclamação;-;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S.A.;Grande;Claro;PR;CURITIBA;SMP
04/12/2022;11:36;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;PA;ANANINDEUA;SMP
21/08/2022;19:10;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Em análise;SMP;CLARO S.A.;Grande;Claro;MG;CONTAGEM;SMP
15/04/2023;08:34;Reclamação;Atendimento;Atendimento ao cliente;Respondida;SMP;TIM S.A.;Grande;TIM;PE;PETROLINA;SMP
10/11/2022;19:35;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;CLARO S.A.;Grande;Claro;CE;CAUCAIA;SMP
09/01/2023;21:34;Reclamação;Internet;Velocidade de internet móvel abaixo;Em análise;SMP;TIM S.A.;Grande;TIM;MG;CONTAGEM;SMP
23/07/2022;11:08;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TIM S.A.;Grande;TIM;MG;UBERLÂNDIA;SMP
21/12/2022;19:00;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Pendente;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;PE;RECIFE;SMP
03/03/2022;10:16;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TIM S.A.;Grande;TIM;RJ;DUQUE DE CAXIAS;SMP
04/10/2023;09:55;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Pendente;SMP;CLARO S.A.;Grande;Claro;PB;PB - INTERIOR;SMP
18/08/2023;07:03;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Pendente;SMP;TIM S.A.;Grande;TIM;AP;AP - INTERIOR;SMP
10/08/2023;16:48;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Pendente;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;AL;AL - INTERIOR;SMP
15/03/2023;10:08;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TIM S.A.;Grande;TIM;SP;GUARULHOS;SMP
08/05/2023;14:26;Reclamação;Atendimento;Atendimento ao cliente;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SANTOS;SMP
24/07/2023;22:46;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;Oi S.A.;Grande;Oi;RJ;NITERÓI;SMP
24/06/2023;07:36;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;RS;CAXIAS DO SUL;SMP
19/06/2023;17:22;Reclamação;Outros;Outros;Respondida;SMP;CLARO S.A.;Grande;Claro;RJ;NITERÓI;SMP
23/11/2022;16:01;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;TIM S.A.;Grande;TIM;SC;SC - INTERIOR;SMP
28/10/2022;18:09;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;BA;SALVADOR;SMP
17/12/2023;22:04;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;TIM S.A.;Grande;TIM;ES;VILA VELHA;SMP
24/04/2022;18:50;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SÃO PAULO;SMP
05/02/2022;14:31;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;OI S.A.;Grande;Oi;MA;IMPERATRIZ;SMP
31/01/2022;18:47;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;TIM S.A.;Grande;TIM;GO;APARECIDA DE GOIÂNIA;SMP
24/06/2022;13:21;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Pendente;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SOROCABA;SMP
13/02/2023;08:05;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TIM S.A.;Grande;TIM;PB;PB - INTERIOR;SMP
26/08/2023;20:46;Reclamação;NÃO INFORMADO;Cobrança indevida / surpresa na fatura;Respondida;SMP;Telefonica Brasil S.A.;Grande;Vivo;RS;CAXIAS DO SUL;SMP
27/04/2022;14:07;Reclamação;Internet;Velocidade de internet móvel abaixo;Pendente;SMP;CLARO S.A.;Grande;Claro;CE;FORTALEZA;SMP
22/04/2023;17:38;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;OI S.A.;Grande;Oi;PI;PI - INTERIOR;SMP
27/09/2023;09:51;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;CAMPINAS;SMP
16/07/2022;17:12;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;TIM S.A.;Grande;TIM;CE;JUAZEIRO DO NORTE;SMP
20/02/2022;09:22;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Pendente;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;PE;RECIFE;SMP
15/01/2022;09:26;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Pendente;SMP;CLARO S.A.;Grande;Claro;PE;RECIFE;SMP
14/06/2022;10:51;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S/A;Grande;Claro;SP;SÃO PAULO;SMP
02/09/2022;18:29;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TIM S.A.;Grande;TIM;PA;MARABÁ;SMP
16/11/2022;14:38;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;Claro S.A.;Grande;Claro;PR;CURITIBA;SMP
20/02/2022;16:57;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;OI S.A.;Grande;Oi;MS;DOURADOS;SMP
09/11/2023;13:39;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Em análise;SMP;CLARO S.A.;Grande;Claro;MG;BELO HORIZONTE;SMP
12/02/2022;21:59;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;OI S.A.;Grande;Oi;MG;BELO HORIZONTE;SMP
28/06/2022;21:14;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;OI S.A.;Grande;Oi;AM;ITACOATIARA;SMP
15/01/2023;18:50;Reclamação;Atendimento;Atendimento ao cliente;Respondida;SMP;TIM S.A.;Grande;TIM;MG;JUIZ DE FORA;SMP
17/06/2023;11:14;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TIM S.A.;Grande;TIM;RJ;NITERÓI;SMP
27/05/2023;17:40;Reclamação;Internet;Velocidade de internet móvel abaixo;Pendente;SMP;CLARO S.A.;Grande;NÃO INFORMADO;PE;OLINDA;SMP
21/04/2022;21:02;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Pendente;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;CE;JUAZEIRO DO NORTE;SMP
29/06/2023;15:33;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;SP;SANTOS;SMP
24/05/2023;09:20;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;PE;RECIFE;SMP
05/08/2022;07:33;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TIM S.A.;Grande;TIM;CE;JUAZEIRO DO NORTE;SMP
09/04/2023;14:12;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;CLARO S.A.;Grande;Claro;BA;VITÓRIA DA CONQUISTA;SMP
11/07/2022;20:13;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;AM;ITACOATIARA;SMP
09/10/2022;16:00;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TIM S.A.;Grande;TIM;SP;SOROCABA;SMP
01/06/2023;17:49;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Em análise;SMP;CLARO S.A.;Grande;Claro;RJ;RIO DE JANEIRO;SMP
03/07/2022;13:07;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Pendente;SMP;CLARO S.A.;Grande;Claro;RJ;DUQUE DE CAXIAS;SMP
28/03/2022;20:35;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;SERCOMTEL S.A. - TELECOMUNICAÇÕES;Pequeno;Sercomtel;RJ;RIO DE JANEIRO;SMP
