id_reclamacao,id_data,id_operadora,id_uf,id_tipo,status,sigla_servico,qtd
2753,407,5,5,9,Respondida,SCM,1
2754,220,1,10,9,Em Análise,SCM,1
2755,589,1,21,4,Respondida,SCM,1
2756,500,1,25,7,Respondida,SCM,1
2757,620,1,25,35,Respondida,SCM,1
2758,602,5,25,4,Pendente,SCM,1
2759,374,5,17,2,Em Análise,SCM,1
2760,434,5,21,9,Respondida,SCM,1
2761,209,5,16,35,Respondida,SCM,1
2762,391,4,13,9,Pendente,SCM,1
2763,287,4,9,29,Respondida,SCM,1
2764,683,4,19,35,Pendente,SCM,1
2765,512,1,13,35,Respondida,SCM,1
2766,436,4,10,9,Respondida,SCM,1
2767,286,4,17,9,Respondida,SCM,1
2768,161,5,24,9,Respondida,SCM,1
2769,514,1,21,7,Respondida,SCM,1
2770,679,4,4,9,Respondida,SCM,1
2771,432,4,7,35,Em Análise,SCM,1
2772,384,4,16,35,Respondida,SCM,1
2773,348,1,2,2,Em Análise,SCM,1
2774,701,4,12,7,Pendente,SCM,1
2775,117,5,21,35,Respondida,SCM,1
2776,124,4,16,35,Respondida,SCM,1
2777,1,4,21,35,Respondida,SCM,1
2778,710,4,25,7,Respondida,SCM,1
2779,88,1,25,4,Em Análise,SCM,1
2780,723,1,25,35,Respondida,SCM,1
2781,288,2,27,4,Pendente,SCM,1
2782,166,2,16,12,Respondida,SCM,1
2783,35,1,25,35,Respondida,SCM,1
2784,55,4,19,35,Respondida,SCM,1
2785,376,5,25,35,Respondida,SCM,1
2786,661,5,25,12,Respondida,SCM,1
2787,36,4,19,4,Respondida,SCM,1
2788,221,4,21,29,Respondida,SCM,1
2789,41,1,16,4,Em Análise,SCM,1
2790,40,4,7,18,Em Análise,SCM,1
2791,19,4,22,35,Respondida,SCM,1
2792,69,2,13,9,Respondida,SCM,1
2793,592,1,15,9,Respondida,SCM,1
2794,453,4,7,35,Respondida,SCM,1
2795,276,4,25,35,Pendente,SCM,1
2796,84,2,16,29,Em Análise,SCM,1
2797,241,5,8,35,Respondida,SCM,1
2798,257,4,2,12,Respondida,SCM,1
2799,590,1,10,2,Respondida,SCM,1
2800,707,1,6,10,Em Análise,SCM,1
2801,490,4,25,9,Em Análise,SCM,1
2802,109,5,25,2,Respondida,SCM,1
2803,368,4,27,35,Respondida,SCM,1
2804,149,5,19,6,Pendente,SCM,1
2805,696,5,20,35,Respondida,SCM,1
2806,33,6,19,9,Pendente,SCM,1
2807,668,4,25,12,Pendente,SCM,1
2808,465,6,19,35,Respondida,SCM,1
2809,355,4,19,9,Respondida,SCM,1
2810,458,3,10,4,Respondida,SCM,1
2811,418,4,1,9,Respondida,SCM,1
2812,602,1,11,9,Respondida,SCM,1
2813,179,4,5,9,Respondida,SCM,1
2814,368,4,11,9,Respondida,SCM,1
2815,633,5,1,2,Respondida,SCM,1
2816,445,4,5,35,Respondida,SCM,1
2817,109,5,25,35,Respondida,SCM,1
2818,224,1,17,35,Respondida,SCM,1
2819,684,1,25,35,Respondida,SCM,1
2820,650,6,10,18,Respondida,SCM,1
2821,121,4,12,12,Respondida,SCM,1
2822,428,5,13,4,Respondida,SCM,1
2823,550,2,19,35,Respondida,SCM,1
2824,652,5,16,2,Respondida,SCM,1
2825,437,2,17,9,Pendente,SCM,1
2826,598,1,10,4,Respondida,SCM,1
2827,419,5,22,4,Respondida,SCM,1
2828,93,1,25,4,Respondida,SCM,1
2829,144,1,19,9,Respondida,SCM,1
2830,82,1,25,35,Respondida,SCM,1
2831,301,1,24,2,Pendente,SCM,1
2832,625,5,16,9,Respondida,SCM,1
2833,311,4,1,16,Respondida,SCM,1
2834,611,4,11,35,Pendente,SCM,1
2835,592,2,13,7,Pendente,SCM,1
2836,516,4,14,7,Em Análise,SCM,1
2837,347,4,19,9,Pendente,SCM,1
2838,496,1,8,35,Respondida,SCM,1
2839,637,1,24,4,Respondida,SCM,1
2840,189,2,24,35,Pendente,SCM,1
2841,119,5,5,12,Respondida,SCM,1
2842,104,1,25,4,Respondida,SCM,1
2843,707,1,16,2,Pendente,SCM,1
2844,700,5,9,35,Pendente,SCM,1
2845,712,4,11,35,Respondida,SCM,1
2846,31,4,5,35,Em Análise,SCM,1
2847,44,1,2,4,Respondida,SCM,1
2848,7,5,21,26,Respondida,SCM,1
2849,683,6,13,9,Respondida,SCM,1
2850,569,4,21,9,Respondida,SCM,1
2851,517,4,19,12,Respondida,SCM,1
2852,680,5,19,35,Respondida,SCM,1
2853,385,4,25,35,Respondida,SCM,1
2854,110,1,5,35,Respondida,SCM,1
2855,610,5,5,29,Respondida,SCM,1
2856,562,3,6,9,Respondida,SCM,1
2857,595,4,25,2,Respondida,SCM,1
2858,422,5,21,7,Pendente,SCM,1
2859,446,4,13,9,Respondida,SCM,1
2860,499,1,13,35,Respondida,SCM,1
2861,363,1,25,2,Respondida,SCM,1
2862,464,4,1,2,Respondida,SCM,1
2863,646,2,14,35,Respondida,SCM,1
2864,596,5,24,18,Respondida,SCM,1
2865,337,4,16,26,Respondida,SCM,1
2866,213,1,19,4,Em Análise,SCM,1
2867,246,1,9,35,Respondida,SCM,1
2868,687,2,9,7,Pendente,SCM,1
2869,456,4,5,29,Respondida,SCM,1
2870,513,3,14,7,Respondida,SCM,1
2871,511,4,5,9,Respondida,SCM,1
2872,243,4,14,9,Respondida,SCM,1
2873,21,4,19,35,Respondida,SCM,1
2874,200,5,14,9,Respondida,SCM,1
2875,398,2,13,2,Respondida,SCM,1
2876,563,4,16,35,Respondida,SCM,1
2877,214,2,12,35,Respondida,SCM,1
2878,97,4,9,7,Respondida,SCM,1
2879,265,5,17,35,Respondida,SCM,1
2880,457,4,25,9,Respondida,SCM,1
2881,594,4,5,35,Respondida,SCM,1
2882,418,2,25,9,Respondida,SCM,1
2883,295,4,6,35,Respondida,SCM,1
2884,183,2,25,29,Respondida,SCM,1
2885,650,4,3,2,Respondida,SCM,1
2886,407,4,4,4,Respondida,SCM,1
2887,75,4,21,4,Respondida,SCM,1
2888,461,1,12,4,Respondida,SCM,1
2889,296,1,27,4,Respondida,SCM,1
2890,382,2,21,2,Respondida,SCM,1
2891,308,3,25,2,Em Análise,SCM,1
2892,183,5,16,35,Em Análise,SCM,1
2893,511,1,13,4,Respondida,SCM,1
2894,414,4,16,35,Pendente,SCM,1
2895,558,2,9,4,Em Análise,SCM,1
2896,10,1,25,4,Respondida,SCM,1
2897,244,5,24,35,Respondida,SCM,1
2898,524,1,12,9,Respondida,SCM,1
2899,102,5,25,9,Respondida,SCM,1
2900,222,1,5,7,Pendente,SCM,1
2901,407,5,13,9,Respondida,SCM,1
2902,564,5,13,4,Respondida,SCM,1
2903,262,4,25,26,Respondida,SCM,1
2904,724,2,5,35,Respondida,SCM,1
2905,25,4,25,35,Respondida,SCM,1
2906,309,5,25,2,Respondida,SCM,1
2907,99,5,25,35,Em Análise,SCM,1
2908,670,4,24,7,Respondida,SCM,1
2909,112,4,5,35,Respondida,SCM,1
2910,2,4,16,2,Respondida,SCM,1
2911,375,3,25,26,Respondida,SCM,1
2912,58,2,13,2,Respondida,SCM,1
2913,19,5,10,9,Em Análise,SCM,1
2914,107,4,25,9,Respondida,SCM,1
2915,418,5,19,12,Respondida,SCM,1
2916,393,5,19,4,Respondida,SCM,1
2917,77,1,8,9,Respondida,SCM,1
2918,394,4,9,35,Respondida,SCM,1
2919,532,4,13,12,Respondida,SCM,1
2920,619,6,27,35,Pendente,SCM,1
2921,110,4,12,4,Em Análise,SCM,1
2922,460,1,24,9,Respondida,SCM,1
2923,313,4,5,16,Respondida,SCM,1
2924,487,4,23,9,Pendente,SCM,1
2925,569,1,19,12,Respondida,SCM,1
2926,619,1,25,35,Respondida,SCM,1
2927,560,1,14,35,Respondida,SCM,1
2928,392,4,13,9,Respondida,SCM,1
2929,665,4,13,4,Pendente,SCM,1
2930,722,2,19,9,Respondida,SCM,1
2931,461,4,10,35,Respondida,SCM,1
2932,614,1,25,4,Respondida,SCM,1
2933,342,4,24,9,Pendente,SCM,1
2934,8,1,16,35,Respondida,SCM,1
2935,591,4,20,35,Respondida,SCM,1
2936,228,1,25,12,Em Análise,SCM,1
2937,283,2,8,35,Respondida,SCM,1
2938,78,4,19,9,Pendente,SCM,1
2939,529,4,24,35,Pendente,SCM,1
2940,389,4,25,35,Pendente,SCM,1
2941,115,3,27,9,Respondida,SCM,1
2942,136,4,24,35,Respondida,SCM,1
2943,256,2,11,4,Respondida,SCM,1
2944,47,4,21,12,Em Análise,SCM,1
2945,110,4,20,35,Respondida,SCM,1
2946,613,4,26,8,Respondida,SCM,1
2947,684,5,25,4,Respondida,SCM,1
2948,563,4,19,4,Pendente,SCM,1
2949,149,4,25,20,Respondida,SCM,1
2950,717,2,5,7,Respondida,SCM,1
2951,123,1,10,35,Pendente,SCM,1
2952,43,4,25,16,Pendente,SCM,1
2953,699,2,8,35,Respondida,SCM,1
2954,403,4,13,4,Em Análise,SCM,1
2955,285,1,16,2,Em Análise,SCM,1
2956,12,6,21,35,Respondida,SCM,1
2957,397,4,14,35,Respondida,SCM,1
2958,370,5,19,9,Respondida,SCM,1
2959,167,2,6,7,Respondida,SCM,1
2960,239,1,2,29,Em Análise,SCM,1
2961,34,2,19,26,Pendente,SCM,1
2962,161,1,14,9,Respondida,SCM,1
2963,45,1,25,9,Respondida,SCM,1
2964,177,1,25,4,Respondida,SCM,1
2965,368,4,4,4,Respondida,SCM,1
2966,722,5,25,4,Respondida,SCM,1
2967,486,2,17,35,Respondida,SCM,1
2968,319,4,19,35,Respondida,SCM,1
2969,427,4,9,2,Respondida,SCM,1
2970,100,4,13,10,Pendente,SCM,1
2971,635,2,25,4,Respondida,SCM,1
2972,202,1,17,4,Respondida,SCM,1
2973,383,4,10,9,Em Análise,SCM,1
2974,139,2,13,35,Respondida,SCM,1
2975,705,4,13,9,Respondida,SCM,1
2976,537,1,16,2,Pendente,SCM,1
2977,592,5,19,35,Pendente,SCM,1
2978,491,4,11,4,Em Análise,SCM,1
2979,693,2,19,2,Pendente,SCM,1
2980,319,1,7,26,Pendente,SCM,1
2981,329,4,25,4,Respondida,SCM,1
2982,676,4,13,35,Pendente,SCM,1
2983,537,4,17,20,Respondida,SCM,1
2984,423,1,20,12,Respondida,SCM,1
2985,607,5,21,35,Respondida,SCM,1
2986,686,5,24,35,Respondida,SCM,1
2987,534,5,25,9,Respondida,SCM,1
2988,266,1,17,35,Respondida,SCM,1
2989,522,4,11,35,Respondida,SCM,1
2990,510,4,8,4,Respondida,SCM,1
2991,409,3,19,9,Em Análise,SCM,1
2992,348,5,6,35,Respondida,SCM,1
2993,729,4,19,9,Respondida,SCM,1
2994,203,5,14,9,Respondida,SCM,1
2995,643,5,6,35,Respondida,SCM,1
2996,541,4,6,2,Respondida,SCM,1
2997,436,4,5,2,Pendente,SCM,1
2998,277,1,13,7,Pendente,SCM,1
2999,273,3,17,34,Respondida,SCM,1
3000,117,4,21,2,Respondida,SCM,1
3001,438,5,27,35,Pendente,SCM,1
3002,452,4,25,2,Pendente,SCM,1
3003,583,4,16,9,Pendente,SCM,1
3004,597,5,22,35,Pendente,SCM,1
3005,385,4,25,4,Respondida,SCM,1
3006,677,4,7,35,Respondida,SCM,1
3007,216,5,19,35,Respondida,SCM,1
3008,402,1,14,4,Pendente,SCM,1
3009,163,4,16,4,Pendente,SCM,1
3010,365,5,25,35,Pendente,SCM,1
3011,68,4,8,35,Respondida,SCM,1
3012,321,5,25,9,Respondida,SCM,1
3013,344,4,21,35,Respondida,SCM,1
3014,588,5,25,9,Respondida,SCM,1
3015,128,5,25,17,Respondida,SCM,1
3016,446,4,14,7,Pendente,SCM,1
3017,462,4,25,2,Pendente,SCM,1
3018,340,4,25,35,Respondida,SCM,1
3019,36,1,6,35,Respondida,SCM,1
3020,81,3,25,4,Pendente,SCM,1
3021,290,4,21,35,Respondida,SCM,1
3022,715,5,17,29,Respondida,SCM,1
3023,196,4,13,7,Respondida,SCM,1
3024,251,4,17,4,Respondida,SCM,1
3025,328,4,14,35,Respondida,SCM,1
3026,147,6,25,2,Respondida,SCM,1
3027,586,1,20,35,Respondida,SCM,1
3028,487,5,13,35,Pendente,SCM,1
3029,86,1,5,9,Respondida,SCM,1
3030,280,4,19,29,Respondida,SCM,1
3031,319,4,19,35,Respondida,SCM,1
3032,682,4,25,35,Respondida,SCM,1
3033,549,1,13,35,Respondida,SCM,1
3034,301,5,24,2,Respondida,SCM,1
3035,274,4,10,4,Respondida,SCM,1
3036,699,4,25,35,Respondida,SCM,1
3037,441,4,21,34,Respondida,SCM,1
3038,42,4,14,12,Respondida,SCM,1
3039,285,4,13,2,Respondida,SCM,1
3040,709,5,21,35,Respondida,SCM,1
3041,178,5,13,9,Pendente,SCM,1
3042,99,4,15,2,Respondida,SCM,1
3043,483,4,8,35,Respondida,SCM,1
3044,228,4,10,35,Respondida,SCM,1
3045,330,1,13,4,Respondida,SCM,1
3046,634,1,13,9,Respondida,SCM,1
3047,666,4,6,4,Respondida,SCM,1
3048,292,5,19,35,Respondida,SCM,1
3049,5,1,1,35,Respondida,SCM,1
3050,37,4,17,2,Respondida,SCM,1
3051,191,5,5,4,Respondida,SCM,1
3052,234,5,20,9,Em Análise,SCM,1
3053,4,4,25,35,Pendente,SCM,1
3054,700,4,9,26,Pendente,SCM,1
3055,207,5,20,35,Pendente,SCM,1
3056,532,4,7,4,Respondida,SCM,1
3057,76,5,19,7,Respondida,SCM,1
3058,599,1,9,35,Respondida,SCM,1
3059,153,5,16,9,Respondida,SCM,1
3060,234,4,19,7,Em Análise,SCM,1
3061,599,1,21,35,Pendente,SCM,1
3062,657,4,10,29,Respondida,SCM,1
3063,694,4,25,7,Respondida,SCM,1
3064,279,5,16,35,Pendente,SCM,1
3065,730,4,17,35,Respondida,SCM,1
3066,403,4,24,35,Pendente,SCM,1
3067,453,4,4,29,Em Análise,SCM,1
3068,569,1,15,9,Respondida,SCM,1
3069,79,4,8,4,Respondida,SCM,1
3070,631,1,25,9,Pendente,SCM,1
3071,657,4,25,9,Respondida,SCM,1
3072,625,4,13,35,Respondida,SCM,1
3073,543,1,25,35,Em Análise,SCM,1
3074,560,4,13,2,Pendente,SCM,1
3075,485,5,26,35,Respondida,SCM,1
3076,515,4,19,7,Respondida,SCM,1
3077,259,4,8,4,Pendente,SCM,1
3078,397,4,13,35,Respondida,SCM,1
3079,162,1,25,35,Respondida,SCM,1
3080,55,1,13,7,Em Análise,SCM,1
3081,726,4,23,4,Em Análise,SCM,1
3082,292,5,21,4,Respondida,SCM,1
3083,340,1,11,35,Pendente,SCM,1
3084,451,5,25,35,Respondida,SCM,1
3085,204,4,19,10,Em Análise,SCM,1
3086,42,4,19,35,Respondida,SCM,1
3087,220,4,18,29,Respondida,SCM,1
3088,599,5,25,9,Em Análise,SCM,1
3089,48,4,25,16,Respondida,SCM,1
3090,16,5,25,4,Respondida,SCM,1
3091,120,4,17,4,Respondida,SCM,1
3092,564,1,25,35,Pendente,SCM,1
3093,449,1,14,35,Respondida,SCM,1
3094,330,1,25,2,Em Análise,SCM,1
3095,273,1,23,2,Respondida,SCM,1
3096,260,1,13,9,Respondida,SCM,1
3097,102,4,5,35,Respondida,SCM,1
3098,478,2,6,7,Respondida,SCM,1
3099,588,4,5,4,Pendente,SCM,1
3100,523,2,16,35,Respondida,SCM,1
3101,61,4,25,4,Respondida,SCM,1
3102,622,4,19,35,Respondida,SCM,1
3103,467,2,5,9,Respondida,SCM,1
3104,387,4,15,35,Respondida,SCM,1
3105,487,5,11,2,Respondida,SCM,1
3106,378,5,16,4,Respondida,SCM,1
3107,71,4,17,2,Respondida,SCM,1
3108,219,4,25,2,Em Análise,SCM,1
3109,651,4,12,35,Em Análise,SCM,1
3110,564,4,17,9,Respondida,SCM,1
3111,92,4,25,35,Em Análise,SCM,1
3112,563,2,19,35,Respondida,SCM,1
3113,146,1,17,7,Respondida,SCM,1
3114,34,2,25,9,Respondida,SCM,1
3115,225,1,25,9,Respondida,SCM,1
3116,192,5,17,35,Respondida,SCM,1
3117,10,4,19,9,Pendente,SCM,1
3118,181,2,25,20,Respondida,SCM,1
3119,479,6,6,2,Em Análise,SCM,1
3120,576,4,5,2,Pendente,SCM,1
3121,692,4,14,7,Respondida,SCM,1
3122,383,4,19,4,Pendente,SCM,1
3123,346,1,9,4,Pendente,SCM,1
3124,692,4,8,9,Respondida,SCM,1
3125,351,1,17,7,Respondida,SCM,1
3126,20,4,19,2,Respondida,SCM,1
3127,95,5,17,35,Respondida,SCM,1
3128,177,4,13,29,Pendente,SCM,1
3129,267,4,25,4,Respondida,SCM,1
3130,89,3,14,4,Em Análise,SCM,1
3131,93,1,17,2,Respondida,SCM,1
3132,621,1,25,7,Respondida,SCM,1
3133,211,2,19,9,Respondida,SCM,1
3134,222,1,12,4,Respondida,SCM,1
3135,239,4,26,18,Respondida,SCM,1
3136,492,2,19,9,Respondida,SCM,1
3137,320,5,20,35,Respondida,SCM,1
3138,335,4,19,26,Respondida,SCM,1
3139,523,4,10,35,Respondida,SCM,1
3140,408,4,16,35,Respondida,SCM,1
3141,531,4,20,12,Respondida,SCM,1
3142,342,5,25,2,Respondida,SCM,1
3143,62,1,9,29,Respondida,SCM,1
3144,161,5,13,4,Respondida,SCM,1
3145,191,5,24,35,Respondida,SCM,1
3146,37,4,19,7,Respondida,SCM,1
3147,386,4,25,12,Respondida,SCM,1
3148,652,2,21,12,Pendente,SCM,1
3149,186,4,25,2,Respondida,SCM,1
3150,74,4,13,4,Respondida,SCM,1
3151,559,6,19,9,Respondida,SCM,1
3152,81,4,9,9,Respondida,SCM,1
3153,365,4,21,2,Respondida,SCM,1
3154,65,5,19,12,Respondida,SCM,1
3155,645,4,14,2,Respondida,SCM,1
3156,472,4,24,4,Respondida,SCM,1
3157,311,5,13,35,Respondida,SCM,1
3158,182,2,19,35,Respondida,SCM,1
3159,316,5,17,35,Respondida,SCM,1
3160,155,4,16,4,Pendente,SCM,1
3161,158,1,13,35,Respondida,SCM,1
3162,729,4,25,29,Respondida,SCM,1
3163,720,1,13,12,Respondida,SCM,1
3164,662,1,24,9,Respondida,SCM,1
3165,630,4,5,9,Em Análise,SCM,1
3166,567,2,9,2,Respondida,SCM,1
3167,278,1,16,35,Pendente,SCM,1
3168,108,5,26,35,Respondida,SCM,1
3169,592,4,6,9,Respondida,SCM,1
3170,128,4,5,35,Pendente,SCM,1
3171,352,1,25,2,Respondida,SCM,1
3172,109,3,5,7,Respondida,SCM,1
3173,32,5,25,4,Respondida,SCM,1
3174,539,4,8,2,Respondida,SCM,1
3175,695,1,25,7,Respondida,SCM,1
3176,292,4,13,35,Respondida,SCM,1
3177,68,4,21,4,Pendente,SCM,1
3178,636,1,5,29,Respondida,SCM,1
3179,119,5,25,2,Respondida,SCM,1
3180,240,4,13,9,Respondida,SCM,1
3181,115,4,21,2,Respondida,SCM,1
3182,413,4,13,7,Respondida,SCM,1
3183,229,4,16,35,Respondida,SCM,1
3184,154,5,16,26,Pendente,SCM,1
3185,618,1,16,35,Pendente,SCM,1
3186,10,5,17,35,Respondida,SCM,1
3187,479,5,27,35,Respondida,SCM,1
3188,557,1,13,35,Respondida,SCM,1
3189,30,4,17,7,Respondida,SCM,1
3190,562,4,12,35,Respondida,SCM,1
3191,385,2,15,9,Respondida,SCM,1
3192,234,5,10,2,Respondida,SCM,1
3193,341,2,24,7,Respondida,SCM,1
3194,41,1,25,35,Respondida,SCM,1
3195,67,4,16,2,Respondida,SCM,1
3196,184,2,10,8,Respondida,SCM,1
3197,607,1,21,12,Respondida,SCM,1
3198,150,4,15,18,Em Análise,SCM,1
3199,432,4,10,2,Em Análise,SCM,1
3200,606,5,24,35,Respondida,SCM,1
3201,588,4,10,35,Respondida,SCM,1
3202,327,4,27,4,Respondida,SCM,1
3203,495,1,15,7,Pendente,SCM,1
3204,76,5,13,7,Pendente,SCM,1
3205,428,4,27,29,Respondida,SCM,1
3206,497,2,17,4,Respondida,SCM,1
3207,642,5,19,12,Respondida,SCM,1
3208,632,4,17,35,Respondida,SCM,1
3209,545,1,6,20,Respondida,SCM,1
3210,254,1,24,4,Respondida,SCM,1
3211,25,5,16,35,Respondida,SCM,1
3212,719,2,25,7,Respondida,SCM,1
3213,258,4,19,35,Respondida,SCM,1
3214,507,4,17,2,Respondida,SCM,1
3215,242,5,20,12,Respondida,SCM,1
3216,161,1,22,2,Pendente,SCM,1
3217,236,5,13,7,Em Análise,SCM,1
3218,152,5,5,4,Em Análise,SCM,1
3219,378,4,13,9,Pendente,SCM,1
3220,688,1,7,12,Respondida,SCM,1
3221,454,4,16,7,Em Análise,SCM,1
3222,226,1,14,2,Pendente,SCM,1
3223,361,1,8,4,Respondida,SCM,1
3224,189,1,13,9,Respondida,SCM,1
3225,407,1,22,2,Respondida,SCM,1
3226,302,1,16,4,Respondida,SCM,1
3227,334,4,19,4,Pendente,SCM,1
3228,109,4,11,18,Respondida,SCM,1
3229,597,5,13,9,Em Análise,SCM,1
3230,680,1,25,4,Respondida,SCM,1
3231,8,4,21,7,Respondida,SCM,1
3232,458,1,17,9,Em Análise,SCM,1
3233,331,1,25,35,Respondida,SCM,1
3234,408,6,27,9,Respondida,SCM,1
3235,471,1,27,4,Em Análise,SCM,1
3236,386,5,16,35,Respondida,SCM,1
3237,211,5,25,2,Respondida,SCM,1
3238,211,1,13,4,Respondida,SCM,1
3239,2,4,14,2,Respondida,SCM,1
3240,46,4,25,7,Respondida,SCM,1
3241,445,4,17,9,Respondida,SCM,1
3242,77,5,16,9,Respondida,SCM,1
3243,582,1,5,9,Pendente,SCM,1
3244,611,4,13,9,Pendente,SCM,1
3245,443,4,7,35,Respondida,SCM,1
3246,168,1,12,2,Pendente,SCM,1
3247,215,4,25,35,Respondida,SCM,1
3248,207,4,21,4,Em Análise,SCM,1
3249,617,5,21,4,Respondida,SCM,1
3250,366,4,25,35,Respondida,SCM,1
3251,621,5,25,35,Respondida,SCM,1
3252,364,5,13,29,Respondida,SCM,1
3253,384,4,13,35,Respondida,SCM,1
3254,556,1,13,7,Pendente,SCM,1
3255,651,1,23,35,Pendente,SCM,1
3256,114,4,25,9,Em Análise,SCM,1
3257,59,1,25,35,Respondida,SCM,1
3258,33,5,19,35,Respondida,SCM,1
3259,717,4,19,9,Respondida,SCM,1
3260,192,1,13,35,Respondida,SCM,1
3261,122,1,5,2,Respondida,SCM,1
3262,551,4,19,2,Em Análise,SCM,1
3263,124,1,14,4,Respondida,SCM,1
3264,148,5,19,35,Pendente,SCM,1
3265,575,5,25,7,Pendente,SCM,1
3266,608,1,12,35,Em Análise,SCM,1
3267,112,1,25,35,Respondida,SCM,1
3268,307,5,19,35,Respondida,SCM,1
3269,664,4,19,7,Pendente,SCM,1
3270,439,1,13,4,Respondida,SCM,1
3271,3,1,12,4,Respondida,SCM,1
3272,660,5,26,9,Respondida,SCM,1
3273,550,4,19,4,Respondida,SCM,1
3274,728,1,25,3,Respondida,SCM,1
3275,633,1,17,4,Respondida,SCM,1
3276,666,4,25,35,Pendente,SCM,1
3277,489,5,16,35,Pendente,SCM,1
3278,534,4,5,4,Respondida,SCM,1
3279,521,4,7,35,Respondida,SCM,1
3280,145,1,25,2,Respondida,SCM,1
3281,121,1,19,7,Respondida,SCM,1
3282,715,4,5,9,Pendente,SCM,1
3283,56,5,17,35,Em Análise,SCM,1
3284,323,4,10,35,Em Análise,SCM,1
3285,53,5,12,4,Em Análise,SCM,1
3286,393,4,17,9,Pendente,SCM,1
3287,262,4,13,9,Respondida,SCM,1
3288,724,4,19,4,Respondida,SCM,1
3289,661,4,10,7,Respondida,SCM,1
3290,98,4,5,35,Respondida,SCM,1
3291,697,3,16,10,Pendente,SCM,1
3292,394,4,9,12,Pendente,SCM,1
3293,460,4,8,4,Respondida,SCM,1
3294,645,4,21,29,Em Análise,SCM,1
3295,79,2,13,4,Respondida,SCM,1
3296,63,1,11,12,Pendente,SCM,1
3297,105,5,25,7,Respondida,SCM,1
3298,100,1,6,2,Respondida,SCM,1
3299,210,5,25,29,Respondida,SCM,1
3300,338,4,16,9,Em Análise,SCM,1
3301,346,4,4,4,Respondida,SCM,1
3302,463,5,8,35,Respondida,SCM,1
3303,157,1,5,35,Respondida,SCM,1
3304,163,4,7,9,Respondida,SCM,1
3305,482,4,8,4,Respondida,SCM,1
3306,542,5,17,7,Respondida,SCM,1
3307,26,5,22,4,Respondida,SCM,1
3308,489,1,19,35,Pendente,SCM,1
3309,578,2,5,35,Respondida,SCM,1
3310,619,1,13,7,Respondida,SCM,1
3311,599,1,16,4,Respondida,SCM,1
3312,446,1,13,2,Respondida,SCM,1
3313,568,4,19,10,Em Análise,SCM,1
3314,253,1,25,35,Respondida,SCM,1
3315,100,5,24,2,Respondida,SCM,1
3316,562,5,11,7,Em Análise,SCM,1
3317,433,6,25,35,Em Análise,SCM,1
3318,511,4,21,4,Respondida,SCM,1
3319,535,4,13,7,Respondida,SCM,1
3320,484,4,22,35,Respondida,SCM,1
3321,317,4,12,12,Em Análise,SCM,1
3322,430,1,8,4,Respondida,SCM,1
3323,252,3,25,35,Em Análise,SCM,1
3324,135,1,25,26,Respondida,SCM,1
3325,707,4,8,35,Respondida,SCM,1
3326,325,1,4,35,Respondida,SCM,1
3327,389,5,17,4,Respondida,SCM,1
3328,384,1,16,29,Pendente,SCM,1
3329,33,4,19,2,Em Análise,SCM,1
3330,676,4,13,7,Respondida,SCM,1
3331,38,5,19,2,Pendente,SCM,1
3332,660,4,16,35,Pendente,SCM,1
3333,63,1,25,2,Respondida,SCM,1
3334,263,2,16,35,Pendente,SCM,1
3335,393,4,25,12,Respondida,SCM,1
3336,604,5,19,7,Respondida,SCM,1
3337,494,2,27,35,Respondida,SCM,1
3338,354,2,9,4,Respondida,SCM,1
3339,471,5,21,26,Respondida,SCM,1
3340,656,4,5,9,Respondida,SCM,1
3341,292,5,5,35,Respondida,SCM,1
3342,106,4,14,9,Respondida,SCM,1
3343,400,1,25,2,Pendente,SCM,1
3344,121,4,18,12,Em Análise,SCM,1
3345,344,1,13,2,Respondida,SCM,1
3346,147,5,25,4,Respondida,SCM,1
3347,652,4,19,2,Respondida,SCM,1
3348,700,4,14,4,Pendente,SCM,1
3349,533,2,25,4,Pendente,SCM,1
3350,504,1,18,4,Respondida,SCM,1
3351,252,4,17,35,Em Análise,SCM,1
3352,28,1,8,4,Respondida,SCM,1
3353,435,4,21,35,Respondida,SCM,1
3354,609,5,14,35,Respondida,SCM,1
3355,290,1,13,4,Respondida,SCM,1
3356,351,5,17,12,Respondida,SCM,1
3357,179,2,7,35,Respondida,SCM,1
3358,34,1,21,35,Respondida,SCM,1
3359,46,4,16,9,Respondida,SCM,1
3360,454,4,5,9,Respondida,SCM,1
3361,387,4,13,4,Em Análise,SCM,1
3362,529,4,5,2,Respondida,SCM,1
3363,494,4,26,2,Respondida,SCM,1
3364,477,4,14,35,Respondida,SCM,1
3365,522,4,14,35,Respondida,SCM,1
3366,56,4,25,12,Respondida,SCM,1
3367,709,2,25,12,Respondida,SCM,1
3368,327,4,26,26,Respondida,SCM,1
3369,710,5,25,4,Respondida,SCM,1
3370,354,5,25,7,Em Análise,SCM,1
3371,574,2,24,35,Em Análise,SCM,1
3372,72,4,20,2,Respondida,SCM,1
3373,161,2,4,4,Respondida,SCM,1
3374,626,1,23,12,Em Análise,SCM,1
3375,566,4,8,9,Pendente,SCM,1
3376,289,4,25,35,Respondida,SCM,1
3377,613,5,5,4,Pendente,SCM,1
3378,649,4,14,35,Respondida,SCM,1
3379,142,4,13,4,Respondida,SCM,1
3380,29,1,8,4,Respondida,SCM,1
3381,726,2,19,35,Respondida,SCM,1
3382,420,3,19,35,Respondida,SCM,1
3383,92,4,24,35,Respondida,SCM,1
